relation_id,subject_ku_id,object_ku_id,predicate,direction,time,role,scope,origin,status,evidence_doc_id,evidence_source_file,evidence_span
rel-395,units/works/alessandro-longhi-carlo-lodoli,units/institutions/museo-correr,held_by,forward,本书所述时点,书中保管者,书中图版目录记载，不以此声称已核2026年现藏,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 126–126; 章前：图版目录；印刷页xv
rel-396,units/works/alessandro-longhi-carlo-lodoli,units/places/venice,located_at,forward,本书所述时点,书中保管地点,书中馆藏地点，不表示作品创作地点,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 126–126; 章前：图版目录；印刷页xv
rel-397,units/works/alessandro-longhi-g-m-sasso,units/persons/alessandro-longhi,created_by,forward,,画家,图版58b；S2图35将同一肖像对应I.760，仅图录身份页已读,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 136–136; 章前：图版目录；印刷页xv
rel-398,units/works/alessandro-longhi-g-m-sasso,units/persons/g-m-sasso,has_subject,forward,,肖像人物,图版58b；S2图35将同一肖像对应I.760，仅图录身份页已读,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 136–136; 章前：图版目录；印刷页xv
rel-399,units/works/alessandro-longhi-g-m-sasso,units/institutions/museo-correr,held_by,forward,本书所述时点,书中保管机构,图版58b；S2图35将同一肖像对应I.760，仅图录身份页已读,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 136–136; 章前：图版目录；印刷页xv
rel-400,units/works/alessandro-longhi-g-m-sasso,units/places/venice,located_at,forward,本书所述时点,书中所在城市,图版58b；S2图35将同一肖像对应I.760，仅图录身份页已读,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 136–136; 章前：图版目录；印刷页xv
rel-401,units/works/amigoni-jupiter-and-io,units/institutions/royal-academy,supplied_by,forward,,本书复制图像供片者,《赞助人与画家》图版49b的复制图像；不表示作品创作者、所有者或保管者,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 168–169; 章前：图片来源；印刷页xvi
rel-402,units/works/amigoni-sigismund-streit,units/persons/amigoni,created_by,forward,1739,画家,Streit.1／obj:863940单件肖像,enrich,formal,works-amigoni-sigismund-streit,https://search.smb.museum/en/object/obj-863940?objectType=Gem%C3%A4lde&sammlungen=Gem%C3%A4ldegalerie,Details、Object Description：Streit.1／obj:863940，1739委托、1758赠校、1964起借存
rel-403,units/works/amigoni-sigismund-streit,units/persons/sigismund-streit,has_subject,forward,1739,肖像人物,描绘52岁的施特赖特,enrich,formal,works-amigoni-sigismund-streit,https://search.smb.museum/en/object/obj-863940?objectType=Gem%C3%A4lde&sammlungen=Gem%C3%A4ldegalerie,Details、Object Description：Streit.1／obj:863940，1739委托、1758赠校、1964起借存
rel-404,units/works/amigoni-sigismund-streit,units/persons/sigismund-streit,commissioned_by,forward,1739,委托人,该单件肖像的绘制委托,enrich,formal,works-amigoni-sigismund-streit,https://search.smb.museum/en/object/obj-863940?objectType=Gem%C3%A4lde&sammlungen=Gem%C3%A4ldegalerie,Details、Object Description：Streit.1／obj:863940，1739委托、1758赠校、1964起借存
rel-405,units/works/amigoni-sigismund-streit,units/persons/sigismund-streit,contributed_by,forward,1758,赠予者,Streit.1赠予母校，区别1739年绘画委托,enrich,formal,works-amigoni-sigismund-streit,https://search.smb.museum/en/object/obj-863940?objectType=Gem%C3%A4lde&sammlungen=Gem%C3%A4ldegalerie,Details、Object Description：Streit.1／obj:863940，1739委托、1758赠校、1964起借存
rel-406,units/works/amigoni-sigismund-streit,units/institutions/gymnasium-zu-grauen-kloster,acquired_by,forward,1758,受赠机构,Streit.1获赠；不以此推定现时法律产权,enrich,formal,works-amigoni-sigismund-streit,https://search.smb.museum/en/object/obj-863940?objectType=Gem%C3%A4lde&sammlungen=Gem%C3%A4ldegalerie,Details、Object Description：Streit.1／obj:863940，1739委托、1758赠校、1964起借存
rel-407,units/works/amigoni-sigismund-streit,units/institutions/streitsche-stiftung,lent_by,forward,1964起，所引馆藏记录,出借机构,Streit.1自1964年借存；出借身份不自动证明所有权,enrich,formal,works-amigoni-sigismund-streit,https://search.smb.museum/en/object/obj-863940?objectType=Gem%C3%A4lde&sammlungen=Gem%C3%A4ldegalerie,Details、Object Description：Streit.1／obj:863940，1739委托、1758赠校、1964起借存
rel-408,units/works/amigoni-sigismund-streit,units/institutions/gemaeldegalerie-berlin,borrowed_by,forward,1964起，所引馆藏记录,借入机构,Streit.1自1964年借存,enrich,formal,works-amigoni-sigismund-streit,https://search.smb.museum/en/object/obj-863940?objectType=Gem%C3%A4lde&sammlungen=Gem%C3%A4ldegalerie,Details、Object Description：Streit.1／obj:863940，1739委托、1758赠校、1964起借存
rel-409,units/works/amigoni-sigismund-streit,units/institutions/gymnasium-zu-grauen-kloster,held_by,forward,本书所述时点,书中收藏机构,图版53b目录的历史记载；与S2所载1964起借展关系分开,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 131–131; 章前：图版目录；印刷页xv
rel-410,units/works/amigoni-sigismund-streit,units/places/berlin,located_at,forward,本书所述时点,书中所在城市,图版53b目录的历史记载；与S2所载1964起借展关系分开,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 131–131; 章前：图版目录；印刷页xv
rel-411,units/works/andrea-pozzo-modello-for-fresco-on-vault-of-s-ignazio,units/institutions/gabinetto-fotografico-nazionale,supplied_by,forward,,本书复制图像供片者,《赞助人与画家》图版15的复制图像；不表示作品创作者、所有者或保管者,book,formal,patrons-and-painters,02-sources/01-book/CHP-0Cover.pdf,PDF13；印刷xvi；图片来源；lines 165–166
rel-412,units/works/andrea-sacchi-allegory-of-divine-wisdom,units/institutions/gabinetto-fotografico-nazionale,supplied_by,forward,,本书复制图像供片者,《赞助人与画家》图版12的复制图像；不表示作品创作者、所有者或保管者,book,formal,patrons-and-painters,02-sources/01-book/CHP-0Cover.pdf,PDF13；印刷xvi；图片来源；lines 165–166
rel-413,units/works/antonio-verrio-fresco-on-staircase-of-hampton-court-palace,units/institutions/ministry-of-works,supplied_by,forward,,本书复制图像供片者,《赞助人与画家》图版29的复制图像；不表示作品创作者、所有者或保管者,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 166–166; 章前：图片来源；印刷页xvi
rel-414,units/works/antonio-verrio-fresco-on-staircase-of-hampton-court-palace,units/persons/antonio-verrio,created_by,forward,,壁画作者,图版29明确作者,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 85–86; 章前：图版目录；印刷页xiv
rel-415,units/works/antonio-verrio-fresco-on-staircase-of-hampton-court-palace,units/places/hampton-court-palace,located_at,forward,本书所述时点,楼梯壁画所在建筑,原书题名明确建筑位置；不推定作品产权,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 85–86; 章前：图版目录；印刷页xiv
rel-416,units/works/baldassare-franceschini-fame-carrying-the-name-of-louis-xiv-to-the-temple-of-immortality,units/persons/baldassare-franceschini,created_by,forward,,画家,原书对应图版所列制作责任；原设计与刻版分别保留角色,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 154–155; 章前：图版目录；印刷页xvi
rel-417,units/works/baldassare-franceschini-fame-carrying-the-name-of-louis-xiv-to-the-temple-of-immortality,units/persons/louis-xiv,has_subject,forward,,肖像／纪念对象,图版题名中的肖像或寓意纪念对象；不是出资或所有权证明,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 154–155; 章前：图版目录；印刷页xvi
rel-418,units/works/baldassare-franceschini-fame-carrying-the-name-of-louis-xiv-to-the-temple-of-immortality,units/places/versailles,located_at,forward,本书所述时点,书中收藏地点,原书目录位置；不外推现藏或画中地点,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 154–155; 章前：图版目录；印刷页xvi
rel-419,units/works/baldassare-franceschini-la-burla-del-piovano-arlotto,units/persons/baldassare-franceschini,created_by,forward,,画家,原书对应图版所列制作责任；原设计与刻版分别保留角色,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 105–106; 章前：图版目录；印刷页xiv
rel-420,units/works/baldassare-franceschini-la-burla-del-piovano-arlotto,units/institutions/uffizi-gallery,held_by,forward,本书所述时点,书中保管者,原书图版目录所记收藏／保管，不宣称2026年现藏状态,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 105–106; 章前：图版目录；印刷页xiv
rel-421,units/works/baldassare-franceschini-la-burla-del-piovano-arlotto,units/places/florence,located_at,forward,本书所述时点,书中保管地点,原书目录位置；不外推现藏或画中地点,book,formal,patrons-and-painters,02-sources/02-Markdown/00_05_List_of_Plates.md,lines 105–106; 章前：图版目录；印刷页xiv
rel-422,units/works/baldoino-saint-eloi-1661,units/persons/gio-gasparo-baldoini,created_by,forward,1661,创作者／作者归属,Thevenon将Saint Eloi与圣若翰洗者、圣安德烈的画作列入Baldoino作品，并引述签名；签名展开形式据法国文化部目录,enrich,formal,thevenon-baldoino-saint-eloi-2016,https://cinumedpub.mmsh.fr/Provence-historique/Pdf/PH-2016-65-259_3.pdf,"printed pp.31–32, note 31; PDF pp.7–8"
rel-423,units/works/baldoino-saint-eloi-1661,units/places/cathedrale-sainte-reparate-nice,located_at,forward,,文化遗产目录所列现址,目录把藏品定位在尼斯圣雷帕拉塔主教座堂的Sainte-Rose-de-Lima小堂；未给安装日期，不推定连续陈列时段,enrich,formal,pop-palissy-PM06000568,https://pop.culture.gouv.fr/notice/palissy/PM06000568,"Localisation；Cathédrale Sainte-Réparate, chapelle Sainte-Rose de Lima"
rel-424,units/works/bambini-aeneas-tells-dido-fall-of-troy,units/persons/niccolo-bambini,created_by,forward,1712,画家,馆藏131a,enrich,formal,macerata-131a,https://musei.macerata.it/opera/enea-racconta-a-didone-la-caduta-di-troia/,作者字段及归属说明
rel-425,units/works/bambini-aeneas-tells-dido-fall-of-troy,units/places/gallery-palazzo-buonaccorsi,intended_for,forward,约1712–1713交付,原定装饰画廊,馆藏131a,enrich,formal,macerata-131a,https://musei.macerata.it/opera/enea-racconta-a-didone-la-caduta-di-troia/,realizzato per la Galleria段
rel-426,units/works/bambini-aeneas-tells-dido-fall-of-troy,units/places/gallery-palazzo-buonaccorsi,installed_at,forward,网页记录，访问2026-09-15,馆方所载陈列位置,馆藏131a；画廊14室,enrich,formal,macerata-131a,https://musei.macerata.it/opera/enea-racconta-a-didone-la-caduta-di-troia/,Attualmente esposta与collocazione
rel-427,units/works/bambini-aeneas-tells-dido-fall-of-troy,units/archives/virgil-aeneid,derived_from,forward,,文学题材来源,第一卷宴会场景,enrich,formal,macerata-131a,https://musei.macerata.it/opera/enea-racconta-a-didone-la-caduta-di-troia/,题材首段：primo libro dell’Eneide di Virgilio
rel-428,units/works/bernardin-baldoino-beheading-john-baptist-1670,units/persons/bernardin-baldoino,created_by,forward,1670,创作者,Thevenon记该画为Bernardin作品并称其在罗马为尼斯黑衣忏悔者制作,enrich,formal,thevenon-baldoino-2016,https://cinumedpub.mmsh.fr/Provence-historique/Pdf/PH-2016-65-259_3.pdf,"printed p.32; PDF p.7; lines 296–299,316–317"
rel-429,units/works/bernardin-baldoino-beheading-john-baptist-1670,units/institutions/black-penitents-of-nice,intended_for,forward,1670,制作服务对象,原文称作品为Pénitents Noirs de Nice制作；未提供合同，不据此称为合同委托方,enrich,formal,thevenon-baldoino-2016,https://cinumedpub.mmsh.fr/Provence-historique/Pdf/PH-2016-65-259_3.pdf,"printed p.32; PDF p.7; lines 296–299,316–317"
rel-430,units/works/bernardin-baldoino-ecstasy-saint-rose-1680,units/persons/bernardin-baldoino,created_by,forward,1680,创作者,Thevenon将画作列入Bernardin作品并记背面签名,enrich,formal,thevenon-baldoino-2016,https://cinumedpub.mmsh.fr/Provence-historique/Pdf/PH-2016-65-259_3.pdf,"printed p.32; PDF p.7; lines 300–302,316–317"
rel-431,units/works/bernardin-baldoino-ecstasy-saint-rose-1680,units/places/cathedrale-sainte-reparate-nice,located_at,forward,2016,来源所载地点,Thevenon称该配对作品在尼斯主教座堂；记录出版时所载地点，不推定安装起始或连续展陈时段,enrich,formal,thevenon-baldoino-2016,https://cinumedpub.mmsh.fr/Provence-historique/Pdf/PH-2016-65-259_3.pdf,printed p.32; PDF p.7; lines 300–302
rel-432,units/works/bernardin-baldoino-mystic-conversation-saint-rose-1680,units/persons/bernardin-baldoino,created_by,forward,1680,创作者,Thevenon将该画列入Bernardin作品，并称其为1680年有签名作品的配对画,enrich,formal,thevenon-baldoino-2016,https://cinumedpub.mmsh.fr/Provence-historique/Pdf/PH-2016-65-259_3.pdf,"printed p.32; PDF p.7; lines 300–302,316–317"
